-2.0,61.34732388216124
-1.99,66.22081353732604
-1.98,71.72504578962322
-1.97,77.95868431343635
-1.96,85.03912987641058
-1.95,93.10668266057249
-1.94,102.32977315848518
-1.93,112.91157469015202
-1.92,125.22374144577097
-1.91,139.3315322320611
-1.90,155.71542153464952
-1.89,174.82991313864554
-1.88,197.2391008104551
-1.87,223.64784752369545
-1.86,254.94328514848982
-1.85,292.25056573493003
-1.84,337.00850432079653
-1.83,391.073304109653
-1.82,456.86241598378126
-1.81,537.5565160058956
-1.80,637.3868438732925
-1.79,762.0498500563724
-1.78,919.3148912748634
-1.77,1119.9299951447795
-1.76,1378.997014218838
-1.75,1718.1021209973667
-1.74,2168.691112487065
-1.73,2777.551042346247
-1.72,3615.9622942876304
-1.71,4795.461054770977
-1.70,6495.958642937258
-1.69,9017.960323663641
-1.68,12884.134831375319
-1.67,19047.8453779026
-1.66,29349.554710718636
-1.65,47595.65988878845
-1.64,82361.62171500013
-1.63,155199.48347252439
-1.62,328737.67850231926
-1.61,826020.7917899382
-1.60,2729445.0464675506
-1.59,1.5092153688366454E7
-1.58,3.33082928652658E8
-1.57,NaN
-1.56,1.67083161440183E8
-1.55,1.1238063302336654E7
-1.54,2323656.4712025668
-1.53,758571.4228350809
-1.52,318364.17550729204
-1.51,156729.44322969287
-1.50,86173.75107169306
-1.49,51385.845223801814
-1.48,32606.751475405497
-1.47,21733.131401595503
-1.46,15074.887335377689
-1.45,10807.366536235666
-1.44,7966.207673066
-1.43,6012.908369252184
-1.42,4632.536534532844
-1.41,3633.502083706337
-1.40,2895.214058332937
-1.39,2339.4819227634025
-1.38,1914.264622259631
-1.37,1584.1127382828254
-1.36,1324.3733346620238
-1.35,1117.5795703623892
-1.34,951.1460115096295
-1.33,815.864776087824
-1.32,704.9045028559742
-1.31,613.1318226101037
-1.30,536.6437323112226
-1.29,472.4403664268172
-1.28,418.192771943295
-1.27,372.07594834899055
-1.26,332.6473540909986
-1.25,298.55287470684596
-1.24,269.3234363354773
-1.23,243.953217806724
-1.22,221.8372915833423
-1.21,202.47995167697698
-1.20,185.47261035597515
-1.19,170.47662241971648
-1.18,157.209843102368
-1.17,145.43603685019505
-1.16,134.95647887913628
-1.15,125.60325504996926
-1.14,117.23388577406485
-1.13,109.72698862451941
-1.12,102.97876067978339
-1.11,96.90011147136796
-1.10,91.41431510712272
-1.09,86.45507884204713
-1.08,81.96494735421116
-1.07,77.89397892549694
-1.06,74.19864285699475
-1.05,70.84089768035399
-1.04,67.78741774088519
-1.03,65.00894203772661
-1.02,62.479724197665504
-1.01,60.177066426041996
-1.00,58.08092344495861
-0.99,56.173564968074416
-0.98,54.43928730552445
-0.97,52.8641663450644
-0.96,51.435845496708275
-0.95,50.14335328074639
-0.94,48.97694613250487
-0.93,47.92797273052179
-0.92,46.98875675887899
-0.91,46.15249551383247
-0.90,45.41317217928672
